Time (ms),P1(psi),P2(psi),P3(psi),P4(psi),T1,T2

002957123,85.87,1.13,80.39,1.09
002957131,85.87,1.14,81.00,1.10
002957139,85.87,1.13,80.39,1.09
002957147,85.87,1.14,81.00,1.10
002957155,85.87,1.13,80.39,1.09
002957163,85.87,1.14,81.61,1.10
002957171,85.87,1.14,80.39,1.09
002957179,85.87,1.14,81.61,1.11
002957187,85.87,1.13,80.39,1.09
002957195,85.87,1.14,81.61,1.10
002957203,85.87,1.13,80.39,1.09
002957211,85.87,1.14,81.61,1.10
002957219,85.87,1.14,80.39,1.09
002957227,85.87,1.14,81.00,1.10
002957235,85.87,1.14,80.39,1.09
002957243,85.87,1.14,81.00,1.10
002957251,85.87,1.14,80.39,1.09
002957259,85.87,1.14,81.00,1.10
002957267,85.87,1.14,81.00,1.10
002957275,85.87,1.14,81.00,1.10
002957283,85.87,1.14,81.00,1.10
002957291,85.87,1.14,81.00,1.10
002957299,85.87,1.14,81.00,1.10
002957307,85.87,1.14,80.39,1.09
002957315,85.87,1.14,81.61,1.10
002957323,85.87,1.13,80.39,1.09
002957331,85.87,1.14,81.61,1.11
002957339,85.87,1.13,80.39,1.09
002957347,85.87,1.14,81.61,1.11
002957355,85.87,1.14,80.39,1.09
002957363,85.87,1.14,81.61,1.11
002957371,85.87,1.13,80.39,1.09
002957379,85.87,1.14,81.61,1.11
002957387,85.87,1.13,80.39,1.09
002957395,85.87,1.14,81.61,1.10
002957403,85.87,1.13,80.39,1.09
002957411,85.87,1.14,81.61,1.10
002957419,85.87,1.14,82.83,1.11
002957443,85.87,1.14,81.00,1.10
002957451,85.87,1.14,81.00,1.10
002957459,85.87,1.14,81.00,1.10
002957467,85.87,1.14,81.00,1.10
002957475,85.87,1.14,81.00,1.10
002957483,85.87,1.14,81.00,1.10
002957491,85.87,1.14,80.39,1.09
002957499,85.87,1.14,81.00,1.10
002957507,85.87,1.13,82.83,1.11
002957531,85.87,1.14,81.61,1.11
002957539,85.87,1.13,79.78,1.09
002957547,85.87,1.14,81.61,1.10
002957555,85.87,1.13,80.39,1.09
002957563,85.87,1.14,81.61,1.10
002957571,85.87,1.13,80.39,1.09
002957579,85.87,1.14,81.61,1.11
002957587,85.87,1.13,80.39,1.09
002957595,85.87,1.14,81.61,1.10
002957603,85.87,1.14,80.39,1.09
002957611,85.87,1.14,81.00,1.10
002957619,85.87,1.13,80.39,1.09
002957627,85.87,1.14,81.00,1.10
002957635,85.87,1.14,81.00,1.09
002957643,85.87,1.14,81.00,1.10
002957651,85.87,1.14,81.00,1.09
002957659,85.87,1.14,81.00,1.10
002957667,85.87,1.14,81.00,1.10
002957675,85.87,1.14,81.00,1.09
002957683,85.87,1.14,81.00,1.10
002957691,85.87,1.14,81.00,1.09
002957699,85.87,1.14,81.00,1.10
002957707,85.87,1.13,80.39,1.09
002957715,85.87,1.14,81.61,1.11
002957723,85.87,1.13,80.39,1.09
002957731,85.87,1.14,81.61,1.10
002957739,85.87,1.13,80.39,1.09
002957747,85.87,1.14,81.61,1.10
002957755,85.87,1.13,80.39,1.09
002957763,85.87,1.14,81.61,1.10
002957771,85.87,1.13,80.39,1.09
002957779,85.87,1.14,81.61,1.11
002957787,85.87,1.14,80.39,1.09
002957795,85.87,1.14,81.61,1.10
002957803,85.87,1.13,80.39,1.09
002957811,85.87,1.14,81.61,1.10
002957819,85.87,1.13,80.39,1.09
002957827,85.87,1.14,81.00,1.10
002957835,85.87,1.14,81.00,1.10
002957843,85.87,1.14,83.44,1.12
002957867,85.87,1.14,81.00,1.10
002957875,85.87,1.14,80.39,1.09
002957883,85.87,1.14,81.00,1.10
002957891,85.87,1.14,80.39,1.09
002957899,85.87,1.14,81.00,1.10
002957907,85.87,1.13,80.39,1.09
002957915,85.87,1.14,81.61,1.10
002957923,85.87,1.14,80.39,1.09
002957931,85.87,1.14,83.44,1.12
002957955,85.87,1.13,80.39,1.09
002957963,85.87,1.14,81.61,1.11
002957971,85.87,1.13,80.39,1.09
002957979,85.87,1.14,81.61,1.10
002957987,85.87,1.13,80.39,1.09
002957995,85.87,1.14,81.00,1.10
002958003,85.87,1.13,80.39,1.09
002958011,85.87,1.14,81.00,1.10
002958019,85.87,1.13,80.39,1.09
002958027,85.87,1.14,81.00,1.10
002958035,85.87,1.14,80.39,1.09
002958043,85.87,1.14,81.00,1.10
002958051,85.87,1.14,81.00,1.10
002958059,85.87,1.14,81.00,1.09
002958067,85.87,1.14,81.00,1.10
002958075,85.87,1.14,81.00,1.09
002958083,85.87,1.14,81.00,1.10
002958091,85.87,1.13,80.39,1.09
002958099,85.87,1.14,81.61,1.10
002958107,85.87,1.13,80.39,1.09
002958115,85.87,1.14,81.61,1.11
002958123,85.87,1.13,80.39,1.09
002958131,85.87,1.14,81.61,1.11
002958139,85.87,1.13,80.39,1.09
002958147,85.87,1.14,81.61,1.10
002958155,85.87,1.13,80.39,1.09
002958163,85.87,1.14,81.61,1.11
002958171,85.87,1.13,80.39,1.09
002958179,85.87,1.14,81.61,1.10
002958187,85.87,1.13,80.39,1.09
002958195,85.87,1.14,81.61,1.10
002958203,85.87,1.13,80.39,1.09
002958211,85.87,1.14,81.00,1.10
002958219,85.87,1.14,81.00,1.10
002958227,85.87,1.14,81.00,1.10
002958235,85.87,1.14,81.00,1.10
002958243,85.87,1.14,81.00,1.10
002958251,85.87,1.14,81.00,1.10
002958259,85.87,1.14,80.39,1.09
002958267,85.87,1.14,81.00,1.10
002958275,85.87,1.14,80.39,1.09
002958283,85.87,1.14,81.00,1.10
002958291,85.87,1.14,80.39,1.09
002958299,85.87,1.14,81.61,1.11
002958307,85.87,1.14,80.39,1.09
002958315,85.87,1.14,81.61,1.11
002958323,85.87,1.13,80.39,1.09
002958331,85.87,1.14,81.00,1.11
002958339,85.87,1.13,80.39,1.09
002958347,85.87,1.14,81.61,1.10
002958355,85.87,1.13,80.39,1.09
002958363,85.87,1.14,81.61,1.11
002958371,85.87,1.13,80.39,1.09
002958379,85.87,1.14,81.61,1.10
002958387,85.87,1.13,80.39,1.09
002958419,85.87,1.14,80.39,1.09
002958427,85.87,1.14,81.00,1.10
002958435,85.87,1.14,81.00,1.10
002958443,85.87,1.14,81.00,1.10
002958451,85.87,1.14,81.00,1.10
002958459,85.87,1.14,81.00,1.10
002958467,85.87,1.14,81.00,1.10
002958475,85.87,1.13,80.39,1.09
002958483,85.87,1.16,83.44,1.12
002958507,85.87,1.13,80.39,1.09
002958515,85.87,1.14,81.61,1.11
002958523,85.87,1.13,80.39,1.09
002958531,85.87,1.14,81.61,1.10
002958539,85.87,1.13,80.39,1.09
002958547,85.87,1.14,81.61,1.11
002958555,85.87,1.13,80.39,1.09
002958563,85.87,1.14,81.61,1.10
002958595,85.87,1.14,81.00,1.10
002958603,85.87,1.14,80.39,1.09
002958611,85.87,1.14,81.00,1.10
002958619,85.87,1.13,80.39,1.09
002958627,85.87,1.14,81.00,1.10
002958635,85.87,1.14,81.00,1.10
002958643,85.26,1.14,80.39,1.09
002958651,85.26,1.14,81.00,1.10
002958659,85.87,1.14,80.39,1.09
002958667,85.87,1.14,81.00,1.10
002958675,85.87,1.13,80.39,1.09
002958683,85.87,1.14,81.61,1.10
