Time (ms),P1(psi),P2(psi),P3(psi),P4(psi),T1,T2

001363099,0.61,0.46,0.61,0.46
001363107,0.61,0.46,0.00,0.46
001363115,0.61,0.46,0.61,0.46
001363123,0.61,0.46,0.61,0.46
001363131,0.61,0.46,0.61,0.46
001363139,0.61,0.46,0.61,0.46
001363147,0.61,0.46,0.61,0.46
001363155,0.61,0.46,0.61,0.46
001363163,0.61,0.46,0.61,0.46
001363171,0.61,0.46,0.61,0.46
001363179,0.00,0.46,0.61,0.46
001363187,0.61,0.46,0.61,0.46
001363195,0.61,0.46,0.61,0.46
001363203,0.61,0.46,0.61,0.46
001363211,0.61,0.46,0.61,0.46
001363219,0.61,0.46,0.61,0.46
001363227,0.61,0.46,0.61,0.46
001363235,0.61,0.46,0.61,0.46
001363243,0.61,0.46,0.61,0.46
001363251,0.61,0.46,0.61,0.46
001363259,0.61,0.46,0.61,0.46
001363267,0.61,0.46,0.61,0.46
001363275,0.61,0.46,0.61,0.46
001363283,0.61,0.46,0.61,0.46
001363291,0.61,0.46,0.61,0.46
001363299,0.61,0.46,0.61,0.46
001363307,0.61,0.46,0.61,0.46
001363315,0.61,0.46,0.61,0.46
001363323,0.61,0.46,0.61,0.46
001363331,0.61,0.46,0.61,0.46
001363339,0.61,0.46,1.22,0.46
001363347,1.22,0.46,0.61,0.46
001363355,0.61,0.46,0.61,0.46
001363363,0.61,0.46,0.61,0.46
001363371,0.61,0.46,0.61,0.46
001363379,0.61,0.46,0.61,0.46
001363387,1.22,0.46,0.61,0.46
001363395,0.61,0.46,0.61,0.46
001363403,0.61,0.46,0.61,0.46
001363411,0.61,0.46,0.61,0.46
001363419,0.61,0.46,0.00,0.46
001363427,0.61,0.46,0.61,0.46
001363435,0.61,0.46,0.61,0.46
001363443,0.61,0.46,0.61,0.46
001363451,0.61,0.46,0.61,0.46
001363459,0.61,0.46,0.61,0.46
001363467,0.61,0.46,0.61,0.46
001363475,0.61,0.46,0.00,0.46
001363483,1.22,0.46,0.61,0.46
001363491,0.61,0.46,0.61,0.46
001363499,0.61,0.46,0.61,0.46
001363507,0.61,0.46,0.61,0.46
001363515,0.61,0.46,0.00,0.46
001363523,0.61,0.46,0.61,0.46
001363531,0.61,0.46,0.61,0.46
001363539,0.61,0.46,0.61,0.46
001363547,0.61,0.46,0.61,0.46
001363555,0.61,0.46,0.61,0.46
001363563,0.00,0.46,0.61,0.46
001363571,0.61,0.46,0.61,0.46
001363579,0.61,0.46,0.61,0.46
001363587,0.61,0.46,0.00,0.46
001363595,0.61,0.46,0.61,0.46
001363603,0.61,0.46,0.61,0.46
001363611,0.61,0.46,0.61,0.46
001363619,0.00,0.46,0.61,0.46
001363627,0.61,0.46,0.61,0.46
001363635,0.61,0.46,0.61,0.46
001363643,0.61,0.46,0.61,0.46
001363651,0.61,0.46,0.61,0.46
001363659,0.61,0.46,0.61,0.46
001363667,0.61,0.46,0.61,0.46
001363675,0.61,0.46,0.61,0.46
001363683,0.61,0.45,0.61,0.46
001363691,0.61,0.46,0.61,0.46
001363699,0.61,0.46,0.61,0.46
001363707,0.61,0.46,0.61,0.46
001363715,0.61,0.46,0.61,0.46
001363723,0.61,0.46,0.61,0.46
001363731,0.61,0.46,0.61,0.46
001363739,0.61,0.46,0.61,0.46
001363747,0.61,0.46,0.61,0.46
001363755,0.61,0.46,0.61,0.46
001363763,0.61,0.45,0.61,0.46
001363771,0.61,0.46,0.61,0.46
001363779,0.61,0.46,0.61,0.46
001363787,0.61,0.46,0.00,0.46
001363795,0.61,0.46,0.61,0.46
001363803,0.61,0.46,0.00,0.46
001363811,0.61,0.46,0.61,0.46
001363819,0.61,0.46,0.61,0.46
001363827,0.61,0.46,0.61,0.46
001363835,0.61,0.46,0.61,0.46
001363843,0.61,0.46,0.61,0.46
001363851,0.00,0.46,0.61,0.46
001363859,0.61,0.46,0.00,0.46
001363867,0.61,0.46,0.61,0.46
001363875,0.61,0.46,0.00,0.46
001363883,0.61,0.46,0.61,0.46
001363891,0.61,0.46,0.61,0.46
001363899,0.61,0.46,0.61,0.46
001363907,0.61,0.46,0.61,0.46
001363915,0.61,0.46,0.61,0.46
001363923,0.61,0.46,0.61,0.46
001363931,0.61,0.46,1.22,0.46
001363939,0.61,0.46,0.61,0.46
001363947,0.00,0.46,0.61,0.46
001363955,0.61,0.46,0.61,0.46
001363963,0.61,0.46,0.61,0.46
001363971,0.61,0.46,0.61,0.46
001363979,0.61,0.46,0.61,0.46
001363987,0.61,0.46,0.61,0.46
001363995,0.61,0.46,0.61,0.46
001364003,0.00,0.46,0.61,0.46
001364011,0.61,0.46,0.61,0.46
001364019,0.61,0.46,0.61,0.46
001364027,0.61,0.46,0.61,0.46
001364035,0.61,0.46,0.61,0.46
001364043,0.61,0.46,0.61,0.46
001364051,0.61,0.46,0.61,0.46
001364059,0.61,0.46,0.61,0.46
001364067,0.61,0.46,0.61,0.46
001364075,0.61,0.46,0.61,0.46
001364083,0.61,0.45,0.61,0.46
001364091,0.61,0.46,0.61,0.46
001364099,0.61,0.46,0.61,0.46
001364107,0.61,0.46,0.61,0.46
001364115,0.61,0.46,0.61,0.46
001364123,0.61,0.46,0.61,0.46
001364131,0.61,0.46,0.61,0.45
001364139,0.00,0.46,1.22,0.46
001364147,0.61,0.46,0.61,0.46
001364155,0.61,0.46,0.61,0.46
001364163,0.61,0.46,0.61,0.46
001364171,0.61,0.46,0.61,0.46
001364179,0.61,0.45,0.00,0.46
001364187,0.61,0.46,0.00,0.46
001364195,0.00,0.46,0.61,0.46
001364203,0.61,0.46,0.61,0.46
001364211,0.61,0.46,0.61,0.46
001364219,0.61,0.46,0.61,0.46
001364227,0.61,0.46,0.61,0.46
001364235,0.00,0.46,0.61,0.46
001364243,0.61,0.46,0.61,0.46
001364251,1.22,0.46,0.61,0.46
001364259,0.61,0.46,0.61,0.46
001364267,0.61,0.46,0.61,0.46
001364275,0.61,0.46,0.00,0.46
001364283,0.61,0.46,0.00,0.46
001364291,0.61,0.46,0.61,0.46
001364299,0.61,0.46,0.61,0.46
001364307,0.61,0.46,0.61,0.46
001364315,0.61,0.46,0.61,0.46
001364323,0.61,0.46,0.61,0.46
001364331,0.00,0.46,0.61,0.46
001364339,0.61,0.46,0.61,0.46
001364347,0.61,0.46,0.61,0.46
001364355,0.61,0.46,0.61,0.46
001364363,0.61,0.46,0.61,0.46
001364371,0.61,0.46,0.61,0.46
001364379,0.61,0.46,0.61,0.46
001364387,0.61,0.46,0.61,0.46
001364395,0.61,0.46,0.61,0.46
001364403,0.61,0.46,0.61,0.46
001364411,0.61,0.46,0.61,0.46
001364419,0.61,0.46,0.61,0.45
001364427,0.61,0.46,0.61,0.46
001364435,0.61,0.46,0.61,0.46
001364443,0.61,0.46,0.61,0.46
001364451,0.61,0.46,0.61,0.46
001364459,0.61,0.46,0.61,0.46
001364467,0.61,0.46,0.00,0.46
001364475,0.61,0.46,0.61,0.46
001364483,0.61,0.46,0.61,0.46
001364491,0.61,0.46,0.61,0.46
001364499,0.61,0.46,0.61,0.46
001364507,0.61,0.46,0.61,0.46
001364515,0.61,0.46,0.61,0.45
001364523,0.00,0.46,0.61,0.46
001364531,0.61,0.46,0.61,0.46
001364539,0.61,0.46,0.61,0.46
001364547,0.61,0.45,0.61,0.46
001364555,0.61,0.46,0.61,0.46
001364563,0.61,0.46,0.61,0.46
001364571,0.61,0.46,0.00,0.46
001364579,0.61,0.46,0.61,0.46
001364587,0.61,0.46,0.61,0.46
001364595,0.61,0.46,0.61,0.46
001364603,0.61,0.46,0.61,0.46
001364611,0.61,0.46,0.61,0.46
001364619,0.00,0.46,0.61,0.46
001364627,0.61,0.46,0.00,0.46
001364635,0.61,0.46,0.61,0.46
001364643,0.61,0.46,0.61,0.46
001364651,0.61,0.46,0.61,0.45
001364659,0.61,0.46,0.61,0.46
001364667,0.61,0.46,0.00,0.46
001364675,0.61,0.46,0.61,0.46
001364683,0.61,0.46,0.61,0.46
001364691,0.61,0.46,0.61,0.46
001364699,0.61,0.46,0.61,0.46
001364707,0.61,0.46,0.61,0.46
001364715,0.61,0.46,0.61,0.46
001364723,0.61,0.46,0.61,0.46
001364731,0.61,0.46,0.00,0.46
001364739,0.61,0.46,0.61,0.46
001364747,0.61,0.46,0.61,0.46
001364755,0.61,0.46,0.61,0.46
001364763,0.61,0.46,0.00,0.46
001364771,0.00,0.46,0.61,0.46
001364779,0.61,0.46,0.61,0.46
001364787,0.61,0.46,0.61,0.46
001364795,0.61,0.46,0.61,0.46
001364803,0.61,0.46,0.61,0.45
001364811,0.61,0.46,0.61,0.46
001364819,0.61,0.46,0.61,0.46
001364827,0.61,0.46,0.61,0.46
001364835,0.61,0.46,1.22,0.46
001364843,0.00,0.46,0.61,0.46
001364851,0.61,0.45,0.61,0.46
001364859,0.61,0.46,0.61,0.46
001364867,0.61,0.46,0.61,0.46
001364875,0.61,0.46,0.61,0.46
001364883,0.61,0.46,0.61,0.46
001364891,0.61,0.46,1.22,0.46
001364899,0.61,0.46,0.61,0.46
001364907,0.00,0.46,0.61,0.46
001364915,0.61,0.46,0.61,0.46
001364923,0.61,0.46,0.61,0.46
001364931,0.61,0.46,0.61,0.46
001364939,0.61,0.46,0.61,0.46
001364947,0.61,0.46,0.61,0.46
001364955,0.61,0.46,0.61,0.46
001364963,0.61,0.46,0.61,0.46
001364971,0.61,0.46,0.61,0.46
001364979,0.61,0.46,1.22,0.46
001364987,0.61,0.46,0.61,0.46
001364995,0.61,0.46,0.61,0.46
001365003,0.61,0.46,0.61,0.46
001365011,0.61,0.46,0.61,0.46
001365019,0.61,0.46,0.61,0.46
001365027,0.61,0.46,0.61,0.46
001365035,1.22,0.46,0.61,0.45
001365043,0.61,0.46,0.61,0.46
001365051,0.61,0.46,0.61,0.46
001365059,0.00,0.46,0.61,0.46
001365067,0.61,0.46,0.61,0.46
001365075,0.00,0.46,0.61,0.46
001365083,0.61,0.46,0.61,0.46
001365091,0.61,0.46,0.61,0.46
001365099,0.61,0.46,0.61,0.46
001365107,0.61,0.46,0.61,0.46
001365115,0.61,0.46,0.61,0.46
001365123,0.61,0.46,0.61,0.46
001365131,0.61,0.46,0.61,0.46
001365139,0.61,0.46,0.61,0.46
001365147,0.61,0.46,0.61,0.46
001365155,0.00,0.46,0.61,0.46
001365163,0.61,0.46,0.61,0.46
001365171,0.61,0.46,0.61,0.46
001365179,0.61,0.46,0.61,0.46
001365187,0.61,0.46,0.61,0.45
001365195,0.61,0.46,0.61,0.46
001365203,0.61,0.46,0.61,0.46
001365211,0.61,0.46,0.61,0.46
001365219,0.61,0.46,0.61,0.46
001365227,0.61,0.46,0.61,0.46
001365235,0.61,0.45,0.61,0.46
001365243,0.61,0.46,0.61,0.46
001365251,0.61,0.46,0.61,0.46
001365259,0.61,0.46,0.61,0.46
001365267,0.61,0.46,0.61,0.46
001365275,0.61,0.46,0.61,0.46
001365283,0.61,0.46,0.61,0.46
001365291,0.00,0.46,0.61,0.46
001365299,0.61,0.46,0.61,0.46
001365307,0.61,0.46,0.61,0.46
001365315,0.61,0.46,0.61,0.46
001365323,0.61,0.46,0.61,0.46
001365331,0.61,0.46,0.61,0.46
001365339,0.61,0.46,0.61,0.46
001365347,0.00,0.46,0.61,0.46
001365355,0.61,0.46,0.61,0.46
001365363,0.61,0.46,0.61,0.46
001365371,0.61,0.46,0.61,0.46
001365379,0.61,0.46,0.61,0.46
001365387,0.00,0.46,0.61,0.46
001365395,0.61,0.46,0.61,0.46
001365403,0.61,0.46,0.61,0.46
001365411,0.61,0.46,0.61,0.46
001365419,0.61,0.46,0.61,0.45
001365427,0.61,0.46,0.61,0.46
001365435,0.61,0.46,0.61,0.46
001365443,0.61,0.46,0.61,0.46
001365451,0.61,0.46,0.61,0.46
001365459,0.61,0.46,0.61,0.46
001365467,0.61,0.46,0.61,0.46
001365475,0.61,0.46,0.61,0.46
001365483,0.61,0.46,0.61,0.46
001365491,0.61,0.46,0.61,0.46
001365499,0.61,0.46,0.61,0.46
001365507,0.61,0.46,0.61,0.46
001365515,0.61,0.46,0.61,0.46
001365523,0.61,0.46,0.61,0.46
001365531,0.61,0.46,0.61,0.46
001365539,0.61,0.46,0.61,0.46
001365547,0.61,0.46,0.61,0.46
001365555,0.61,0.46,0.61,0.46
001365563,0.61,0.46,0.61,0.46
001365571,0.61,0.46,0.61,0.45
001365579,0.61,0.46,0.61,0.46
001365587,0.61,0.46,0.61,0.46
001365595,0.00,0.46,0.61,0.46
001365603,0.61,0.46,0.61,0.46
001365611,0.61,0.46,0.61,0.46
001365619,0.61,0.46,1.22,0.46
001365627,0.61,0.46,0.61,0.46
001365635,0.61,0.46,0.61,0.46
001365643,0.61,0.46,0.61,0.46
001365651,0.61,0.46,0.61,0.46
001365659,0.61,0.46,0.61,0.46
001365667,1.22,0.46,0.61,0.46
001365675,0.61,0.46,0.61,0.45
001365683,0.61,0.46,0.61,0.46
001365691,0.61,0.46,0.61,0.46
001365699,0.61,0.46,1.22,0.46
001365707,0.61,0.46,0.61,0.46
001365715,0.61,0.46,0.61,0.46
001365723,0.61,0.46,0.61,0.46
001365731,0.61,0.46,0.61,0.46
001365739,0.61,0.46,0.61,0.46
001365747,0.61,0.46,0.61,0.46
001365755,0.61,0.46,0.61,0.46
001365763,0.61,0.46,0.61,0.46
001365771,0.00,0.46,0.61,0.46
001365779,0.61,0.46,0.61,0.46
001365787,0.61,0.46,0.61,0.46
001365795,0.61,0.46,0.61,0.46
001365803,0.61,0.46,0.61,0.46
001365811,0.61,0.46,0.61,0.46
001365819,0.61,0.46,0.61,0.46
001365827,0.61,0.46,0.61,0.46
001365835,0.61,0.46,0.61,0.46
001365843,0.61,0.46,0.61,0.46
001365851,0.61,0.46,0.61,0.46
001365859,0.61,0.46,0.61,0.46
001365867,0.61,0.46,0.61,0.46
001365875,0.61,0.46,0.61,0.46
001365883,0.61,0.46,0.61,0.46
001365891,0.61,0.46,0.61,0.46
001365899,0.61,0.46,0.61,0.46
001365907,0.61,0.46,0.61,0.46
001365915,0.61,0.46,0.61,0.46
001365923,0.61,0.46,0.61,0.46
001365931,0.61,0.46,0.00,0.46
001365939,0.61,0.46,0.61,0.46
001365947,1.22,0.46,0.61,0.46
001365955,0.61,0.46,0.61,0.45
001365963,0.61,0.46,0.61,0.46
001365971,0.61,0.46,0.61,0.46
001365979,0.61,0.46,0.61,0.46
001365987,0.61,0.46,0.61,0.46
001365995,0.61,0.46,0.61,0.46
001366003,0.61,0.46,0.61,0.46
001366011,0.61,0.46,0.61,0.46
001366019,0.61,0.46,0.61,0.45
001366027,0.61,0.46,0.61,0.46
001366035,0.61,0.46,0.61,0.46
001366043,0.61,0.46,0.61,0.46
001366051,0.61,0.46,0.61,0.46
001366059,0.61,0.46,0.61,0.46
001366067,0.61,0.46,0.61,0.46
001366075,0.61,0.46,0.61,0.46
001366083,0.61,0.46,0.61,0.46
001366091,0.61,0.46,0.61,0.46
001366099,0.00,0.46,0.61,0.46
001366107,0.61,0.46,0.61,0.46
001366115,0.61,0.46,0.61,0.46
001366123,0.61,0.46,0.61,0.46
001366131,0.61,0.46,0.61,0.46
001366139,0.61,0.46,0.61,0.46
001366147,0.61,0.46,0.61,0.46
001366155,0.61,0.46,0.61,0.46
001366163,0.61,0.46,0.61,0.46
001366171,0.61,0.46,0.61,0.46
001366179,0.61,0.46,0.61,0.46
001366187,0.61,0.46,0.61,0.46
001366195,0.61,0.46,0.61,0.46
001366203,0.61,0.46,0.61,0.46
001366211,0.61,0.46,0.61,0.46
001366219,0.61,0.46,0.61,0.46
001366227,0.61,0.46,0.61,0.46
001366235,0.61,0.46,0.61,0.46
001366243,0.61,0.46,0.61,0.46
001366251,0.61,0.46,0.61,0.46
001366259,0.61,0.46,0.61,0.46
001366267,0.61,0.46,0.61,0.46
001366275,0.61,0.46,0.61,0.46
001366283,0.61,0.46,0.61,0.46
001366291,0.61,0.46,0.61,0.46
001366299,0.61,0.46,0.61,0.46
001366307,0.61,0.46,0.61,0.46
001366315,0.61,0.46,0.61,0.46
001366323,0.61,0.46,0.61,0.46
001366331,0.61,0.46,1.22,0.46
001366339,0.61,0.46,0.61,0.46
001366347,0.61,0.46,0.61,0.46
001366355,0.61,0.46,0.61,0.46
001366363,0.61,0.46,0.61,0.46
001366371,0.61,0.46,0.00,0.46
001366379,0.61,0.46,0.61,0.46
001366387,0.61,0.46,0.61,0.46
001366395,0.61,0.46,0.61,0.46
001366403,0.61,0.46,0.61,0.46
001366411,0.61,0.46,0.61,0.46
001366419,0.00,0.45,0.61,0.45
001366427,0.00,0.46,0.61,0.46
001366435,0.61,0.46,0.61,0.46
001366443,0.61,0.46,0.00,0.46
001366451,0.61,0.46,0.61,0.46
001366459,0.61,0.46,0.61,0.46
001366467,0.61,0.46,0.61,0.46
001366475,0.61,0.46,0.00,0.46
001366483,0.61,0.46,0.61,0.46
001366491,0.61,0.46,0.61,0.46
001366499,0.00,0.46,0.61,0.46
001366507,0.00,0.46,0.00,0.46
001366515,0.00,0.46,0.61,0.46
001366523,0.00,0.46,0.61,0.46
001366531,0.61,0.46,0.00,0.46
001366539,0.61,0.46,0.61,0.46
